"(225.66666666666666, 182.66666666666666, 150.0)","(222.5, 117.66666666666667, 110.83333333333333)"
"(225.0, 184.0, 156.66666666666666)","(210.16666666666666, 122.5, 98.0)"
"(211.66666666666666, 180.0, 168.66666666666666)","(211.16666666666666, 177.83333333333334, 164.33333333333334)"
"(230.66666666666666, 202.0, 192.66666666666666)","(205.33333333333334, 143.66666666666666, 140.83333333333334)"
"(130.0, 84.0, 71.0)","(163.83333333333334, 87.83333333333333, 82.33333333333333)"
"(237.33333333333334, 212.0, 198.0)","(232.5, 159.5, 174.5)"
"(197.66666666666666, 163.0, 159.33333333333334)","(182.83333333333334, 125.66666666666667, 135.16666666666666)"
"(248.0, 214.66666666666666, 193.0)","(232.33333333333334, 154.83333333333334, 145.66666666666666)"
"(216.0, 175.33333333333334, 166.0)","(207.16666666666666, 108.33333333333333, 119.0)"
"(192.33333333333334, 148.33333333333334, 121.0)","(201.83333333333334, 140.16666666666666, 147.5)"
"(225.66666666666666, 197.0, 204.66666666666666)","(199.0, 120.5, 140.33333333333334)"
"(220.33333333333334, 192.33333333333334, 153.66666666666666)","(179.33333333333334, 111.83333333333333, 108.83333333333333)"
"(249.66666666666666, 217.33333333333334, 200.0)","(226.5, 123.83333333333333, 165.83333333333334)"
"(214.66666666666666, 170.0, 153.33333333333334)","(185.33333333333334, 101.83333333333333, 107.0)"
"(208.0, 173.0, 170.66666666666666)","(186.16666666666666, 100.0, 139.16666666666666)"
"(245.0, 216.33333333333334, 220.66666666666666)","(216.0, 132.83333333333334, 146.66666666666666)"
"(213.66666666666666, 196.0, 188.66666666666666)","(219.83333333333334, 118.66666666666667, 136.5)"
"(227.0, 186.33333333333334, 173.33333333333334)","(212.66666666666666, 127.33333333333333, 122.66666666666667)"
"(216.33333333333334, 194.0, 193.0)","(220.66666666666666, 161.33333333333334, 179.66666666666666)"
"(239.0, 197.66666666666666, 165.33333333333334)","(204.83333333333334, 110.5, 118.83333333333333)"
"(219.0, 195.0, 199.33333333333334)","(197.5, 118.83333333333333, 130.66666666666666)"
"(219.0, 165.66666666666666, 136.33333333333334)","(204.33333333333334, 105.66666666666667, 94.66666666666667)"
"(216.33333333333334, 179.33333333333334, 188.66666666666666)","(214.66666666666666, 141.0, 165.33333333333334)"
"(216.33333333333334, 190.66666666666666, 193.66666666666666)","(180.83333333333334, 129.16666666666666, 139.83333333333334)"
"(230.66666666666666, 207.33333333333334, 200.66666666666666)","(209.16666666666666, 120.5, 127.5)"
"(218.33333333333334, 187.66666666666666, 186.0)","(197.66666666666666, 118.16666666666667, 140.83333333333334)"
"(216.66666666666666, 210.0, 211.66666666666666)","(213.0, 156.33333333333334, 187.16666666666666)"
"(232.66666666666666, 195.33333333333334, 188.66666666666666)","(208.33333333333334, 143.5, 152.16666666666666)"
"(200.33333333333334, 154.33333333333334, 134.33333333333334)","(184.5, 105.66666666666667, 100.5)"
"(203.66666666666666, 154.0, 137.33333333333334)","(202.5, 114.16666666666667, 132.16666666666666)"
"(223.66666666666666, 177.0, 148.66666666666666)","(228.0, 107.16666666666667, 121.5)"
"(230.33333333333334, 215.66666666666666, 217.33333333333334)","(214.0, 150.83333333333334, 169.5)"
"(227.66666666666666, 197.66666666666666, 189.66666666666666)","(216.0, 148.66666666666666, 149.33333333333334)"
"(226.0, 189.66666666666666, 184.66666666666666)","(172.33333333333334, 71.5, 85.33333333333333)"
"(216.0, 188.66666666666666, 184.33333333333334)","(189.0, 140.16666666666666, 150.66666666666666)"
"(236.66666666666666, 214.33333333333334, 216.0)","(224.83333333333334, 153.66666666666666, 173.16666666666666)"
"(215.33333333333334, 204.66666666666666, 203.33333333333334)","(186.83333333333334, 45.333333333333336, 87.0)"
"(216.33333333333334, 198.66666666666666, 190.66666666666666)","(202.16666666666666, 94.33333333333333, 116.16666666666667)"
"(188.33333333333334, 167.0, 158.66666666666666)","(161.33333333333334, 87.0, 87.0)"
"(224.0, 200.33333333333334, 195.0)","(206.5, 133.66666666666666, 143.83333333333334)"
"(234.33333333333334, 212.33333333333334, 197.33333333333334)","(227.0, 149.16666666666666, 154.0)"
"(226.33333333333334, 177.0, 160.33333333333334)","(185.16666666666666, 96.16666666666667, 100.66666666666667)"
"(207.66666666666666, 154.0, 117.0)","(158.66666666666666, 74.0, 73.5)"
"(225.33333333333334, 201.66666666666666, 200.33333333333334)","(205.33333333333334, 134.83333333333334, 141.16666666666666)"
"(203.66666666666666, 160.0, 144.0)","(184.33333333333334, 113.0, 123.16666666666667)"
"(234.0, 213.0, 217.33333333333334)","(225.66666666666666, 149.5, 168.16666666666666)"
"(216.0, 178.0, 170.0)","(205.16666666666666, 120.0, 151.0)"
"(228.33333333333334, 174.33333333333334, 144.33333333333334)","(220.5, 127.5, 137.16666666666666)"
"(203.33333333333334, 174.66666666666666, 173.33333333333334)","(201.0, 159.83333333333334, 169.33333333333334)"
"(232.66666666666666, 189.66666666666666, 181.66666666666666)","(226.16666666666666, 138.83333333333334, 140.66666666666666)"
"(220.66666666666666, 194.66666666666666, 178.66666666666666)","(192.5, 146.0, 144.66666666666666)"
"(233.0, 202.33333333333334, 194.0)","(229.5, 190.83333333333334, 193.5)"
"(233.66666666666666, 215.66666666666666, 208.33333333333334)","(224.16666666666666, 162.33333333333334, 173.16666666666666)"
"(245.33333333333334, 227.66666666666666, 231.33333333333334)","(230.5, 178.0, 205.16666666666666)"
"(241.33333333333334, 181.0, 151.33333333333334)","(213.16666666666666, 101.16666666666667, 111.5)"
"(250.66666666666666, 221.66666666666666, 228.33333333333334)","(244.33333333333334, 163.5, 198.66666666666666)"
"(206.33333333333334, 168.33333333333334, 162.33333333333334)","(151.83333333333334, 87.33333333333333, 89.16666666666667)"
"(238.33333333333334, 206.0, 198.0)","(207.33333333333334, 140.16666666666666, 142.66666666666666)"
"(210.0, 190.66666666666666, 184.0)","(225.16666666666666, 163.33333333333334, 186.83333333333334)"
"(210.33333333333334, 174.0, 172.33333333333334)","(188.16666666666666, 99.16666666666667, 118.83333333333333)"
"(190.0, 151.33333333333334, 133.33333333333334)","(195.5, 136.16666666666666, 142.16666666666666)"
"(241.33333333333334, 210.0, 193.0)","(204.5, 127.16666666666667, 128.16666666666666)"
"(207.0, 182.33333333333334, 179.33333333333334)","(212.5, 112.66666666666667, 139.83333333333334)"
"(241.66666666666666, 203.66666666666666, 192.66666666666666)","(233.5, 143.83333333333334, 162.0)"
"(182.66666666666666, 150.33333333333334, 138.33333333333334)","(193.5, 123.16666666666667, 132.16666666666666)"
"(228.0, 190.0, 172.33333333333334)","(217.33333333333334, 121.83333333333333, 129.33333333333334)"
"(221.66666666666666, 200.66666666666666, 199.33333333333334)","(165.33333333333334, 101.16666666666667, 120.5)"
"(214.33333333333334, 186.66666666666666, 186.0)","(201.83333333333334, 137.66666666666666, 151.16666666666666)"
"(245.66666666666666, 223.33333333333334, 224.33333333333334)","(206.5, 146.16666666666666, 159.0)"
"(233.0, 210.0, 201.33333333333334)","(222.5, 164.66666666666666, 164.16666666666666)"
"(201.66666666666666, 183.33333333333334, 185.33333333333334)","(202.16666666666666, 156.5, 167.0)"
"(226.66666666666666, 196.66666666666666, 186.0)","(222.16666666666666, 123.66666666666667, 104.66666666666667)"
"(209.0, 173.33333333333334, 172.0)","(235.66666666666666, 169.5, 184.83333333333334)"
"(236.33333333333334, 222.0, 227.0)","(211.0, 160.83333333333334, 194.5)"
"(93.0, 71.33333333333333, 68.66666666666667)","(76.0, 56.333333333333336, 60.5)"
"(225.66666666666666, 185.66666666666666, 161.33333333333334)","(187.33333333333334, 108.83333333333333, 109.33333333333333)"
"(238.0, 191.66666666666666, 164.66666666666666)","(190.0, 88.33333333333333, 67.83333333333333)"
"(233.66666666666666, 181.0, 146.66666666666666)","(198.83333333333334, 109.5, 107.16666666666667)"
"(238.66666666666666, 215.0, 195.66666666666666)","(215.5, 115.16666666666667, 121.5)"
"(204.33333333333334, 169.33333333333334, 157.0)","(207.0, 140.16666666666666, 150.5)"
"(218.33333333333334, 167.66666666666666, 144.66666666666666)","(193.83333333333334, 109.83333333333333, 104.5)"
"(223.66666666666666, 175.33333333333334, 154.0)","(185.83333333333334, 76.83333333333333, 87.83333333333333)"
"(229.0, 188.0, 182.33333333333334)","(223.16666666666666, 137.33333333333334, 153.5)"
"(197.66666666666666, 166.66666666666666, 161.0)","(182.33333333333334, 119.33333333333333, 123.0)"
"(235.33333333333334, 215.66666666666666, 219.33333333333334)","(219.5, 156.5, 176.0)"
"(211.33333333333334, 187.0, 179.66666666666666)","(192.16666666666666, 129.5, 135.0)"
"(237.66666666666666, 191.33333333333334, 187.0)","(237.66666666666666, 106.0, 151.5)"
"(238.66666666666666, 191.33333333333334, 176.66666666666666)","(242.33333333333334, 123.66666666666667, 137.5)"
"(245.33333333333334, 191.66666666666666, 152.66666666666666)","(229.66666666666666, 145.0, 130.83333333333334)"
"(218.33333333333334, 176.66666666666666, 148.66666666666666)","(198.83333333333334, 86.16666666666667, 96.16666666666667)"
"(220.0, 192.33333333333334, 194.0)","(230.66666666666666, 137.16666666666666, 199.16666666666666)"
"(228.0, 208.66666666666666, 210.0)","(220.0, 181.0, 195.83333333333334)"
"(170.33333333333334, 145.0, 136.0)","(146.33333333333334, 88.5, 102.66666666666667)"
"(232.33333333333334, 207.33333333333334, 205.66666666666666)","(225.83333333333334, 173.83333333333334, 192.0)"
"(219.33333333333334, 200.33333333333334, 215.0)","(206.16666666666666, 154.83333333333334, 206.66666666666666)"
"(186.66666666666666, 151.0, 140.0)","(162.66666666666666, 84.16666666666667, 101.16666666666667)"
"(203.33333333333334, 171.0, 162.0)","(184.5, 105.83333333333333, 120.16666666666667)"
"(236.33333333333334, 205.33333333333334, 189.33333333333334)","(223.83333333333334, 123.16666666666667, 128.0)"
"(219.33333333333334, 190.66666666666666, 175.0)","(212.33333333333334, 36.5, 27.666666666666668)"
"(230.0, 209.66666666666666, 200.0)","(226.66666666666666, 115.0, 129.16666666666666)"
"(231.66666666666666, 209.33333333333334, 212.0)","(227.16666666666666, 172.16666666666666, 190.66666666666666)"
"(211.66666666666666, 161.0, 132.0)","(185.66666666666666, 92.33333333333333, 83.83333333333333)"
"(216.33333333333334, 177.0, 164.33333333333334)","(218.16666666666666, 140.16666666666666, 166.16666666666666)"
"(205.33333333333334, 176.0, 175.0)","(194.0, 148.33333333333334, 157.33333333333334)"
"(186.33333333333334, 131.0, 117.0)","(167.5, 84.33333333333333, 84.0)"
"(204.0, 182.66666666666666, 180.33333333333334)","(195.5, 138.0, 146.5)"
"(211.66666666666666, 190.66666666666666, 189.66666666666666)","(204.66666666666666, 130.5, 146.16666666666666)"
"(180.66666666666666, 132.33333333333334, 112.66666666666667)","(147.16666666666666, 70.66666666666667, 62.0)"
"(238.66666666666666, 223.0, 224.66666666666666)","(219.0, 135.83333333333334, 162.83333333333334)"
"(228.66666666666666, 182.33333333333334, 156.66666666666666)","(234.83333333333334, 145.66666666666666, 167.16666666666666)"
"(232.66666666666666, 196.0, 186.66666666666666)","(202.83333333333334, 122.0, 129.83333333333334)"
"(227.66666666666666, 208.66666666666666, 215.0)","(221.0, 158.5, 182.16666666666666)"
"(231.33333333333334, 199.0, 198.0)","(222.83333333333334, 145.5, 178.0)"
"(228.0, 202.33333333333334, 193.0)","(202.16666666666666, 105.33333333333333, 110.33333333333333)"
"(226.0, 204.0, 200.0)","(216.0, 150.16666666666666, 164.16666666666666)"
"(241.33333333333334, 210.33333333333334, 196.33333333333334)","(226.16666666666666, 144.0, 150.83333333333334)"
"(222.33333333333334, 176.0, 153.66666666666666)","(211.16666666666666, 125.83333333333333, 116.66666666666667)"
"(237.33333333333334, 206.33333333333334, 212.66666666666666)","(216.5, 143.33333333333334, 162.66666666666666)"
"(191.33333333333334, 141.0, 115.33333333333333)","(213.0, 132.16666666666666, 131.16666666666666)"
"(235.66666666666666, 171.0, 103.33333333333333)","(225.0, 117.83333333333333, 89.33333333333333)"
"(208.33333333333334, 164.33333333333334, 147.0)","(202.0, 134.0, 135.66666666666666)"
"(181.0, 160.66666666666666, 158.33333333333334)","(180.5, 111.5, 111.16666666666667)"
"(221.0, 177.33333333333334, 150.66666666666666)","(192.83333333333334, 76.83333333333333, 100.83333333333333)"
"(222.66666666666666, 203.33333333333334, 183.66666666666666)","(198.66666666666666, 128.0, 136.66666666666666)"
"(222.66666666666666, 190.66666666666666, 165.33333333333334)","(212.83333333333334, 104.33333333333333, 122.83333333333333)"
"(247.66666666666666, 216.66666666666666, 219.0)","(240.33333333333334, 181.66666666666666, 210.83333333333334)"
"(219.0, 195.0, 187.0)","(203.0, 135.33333333333334, 139.0)"
"(222.33333333333334, 194.0, 189.33333333333334)","(203.66666666666666, 145.16666666666666, 165.16666666666666)"
"(199.66666666666666, 168.66666666666666, 158.33333333333334)","(203.66666666666666, 130.33333333333334, 139.0)"
"(170.33333333333334, 142.66666666666666, 138.0)","(218.66666666666666, 214.83333333333334, 214.33333333333334)"
"(207.0, 176.0, 172.66666666666666)","(208.16666666666666, 169.0, 178.0)"
"(237.0, 202.0, 194.0)","(240.66666666666666, 180.66666666666666, 186.5)"
"(205.66666666666666, 178.66666666666666, 178.33333333333334)","(194.5, 131.16666666666666, 149.0)"
"(223.0, 175.66666666666666, 152.0)","(194.33333333333334, 95.83333333333333, 127.0)"
"(209.33333333333334, 165.33333333333334, 137.33333333333334)","(235.16666666666666, 134.5, 150.33333333333334)"
"(201.66666666666666, 173.66666666666666, 170.66666666666666)","(193.0, 108.83333333333333, 122.33333333333333)"
"(210.66666666666666, 180.33333333333334, 162.33333333333334)","(209.16666666666666, 146.5, 161.83333333333334)"
"(240.33333333333334, 203.66666666666666, 199.33333333333334)","(215.33333333333334, 115.33333333333333, 111.16666666666667)"
"(198.66666666666666, 159.33333333333334, 159.66666666666666)","(148.66666666666666, 69.33333333333333, 87.16666666666667)"
"(235.33333333333334, 214.33333333333334, 205.33333333333334)","(223.16666666666666, 170.66666666666666, 179.66666666666666)"
"(249.66666666666666, 214.0, 222.33333333333334)","(246.5, 188.83333333333334, 213.83333333333334)"
"(231.0, 212.0, 212.0)","(199.66666666666666, 141.16666666666666, 151.16666666666666)"
"(222.66666666666666, 175.66666666666666, 158.0)","(213.16666666666666, 102.83333333333333, 122.5)"
"(219.33333333333334, 198.0, 197.0)","(195.66666666666666, 128.83333333333334, 132.16666666666666)"
"(194.66666666666666, 155.0, 148.0)","(163.66666666666666, 77.33333333333333, 81.83333333333333)"
"(234.66666666666666, 117.66666666666667, 39.333333333333336)","(204.33333333333334, 46.0, 10.166666666666666)"
"(223.33333333333334, 192.33333333333334, 190.66666666666666)","(205.33333333333334, 147.66666666666666, 167.5)"
"(233.66666666666666, 186.66666666666666, 150.66666666666666)","(189.83333333333334, 120.33333333333333, 96.83333333333333)"
"(217.66666666666666, 197.66666666666666, 189.66666666666666)","(221.83333333333334, 161.66666666666666, 187.0)"
"(243.0, 206.33333333333334, 185.66666666666666)","(232.0, 120.83333333333333, 123.33333333333333)"
"(224.0, 183.33333333333334, 179.66666666666666)","(237.66666666666666, 149.5, 195.33333333333334)"
"(204.0, 171.0, 168.66666666666666)","(204.33333333333334, 120.0, 161.33333333333334)"
"(213.66666666666666, 190.33333333333334, 187.66666666666666)","(212.5, 166.33333333333334, 174.33333333333334)"
"(206.33333333333334, 150.66666666666666, 110.66666666666667)","(167.0, 66.33333333333333, 39.5)"
"(204.66666666666666, 158.33333333333334, 157.33333333333334)","(221.16666666666666, 152.33333333333334, 171.83333333333334)"
